lemma	wordform	tags	checked
	sʉλtǝmλaλ		FALSE
sʉλtəm	sʉλtəm	N;NOM;SG	FALSE
sʉχ	sʉχ	N;NOM;SG	FALSE
sʉχ	sʉχəŋ	ADJ	FALSE
sʉχ	sʉχəλ	N;PSS3S;NOM;SG	FALSE
śʉχri	sʉχreλən	N;PSS3S;LOC;SG	FALSE
śʉχri	śʉχri	N;NOM;SG	FALSE
śʉχri šɵp	śʉχri šɵpəλ	N;PSS3S;NOM;SG	FALSE
śʉχri šɵp	śʉχri šɵpije	N;NOM;SG	FALSE
śʉχri šɵp	śʉχri šɵpijeλ	N;PSS3S;NOM;SG	FALSE
sʉχəλ	sʉχλəŋ	ADJ	FALSE
	t		FALSE
t	t	N;NOM;SG	FALSE
tˊa	tˊa	INTJ	FALSE
	tˊojijəλ		FALSE
tˊɵjŋəλt	tˊɵjŋəλtəλ	V;PRS;ARGNO3;ARGNOS	FALSE
	tˊɵtˊi		FALSE
tˊurma	tˊurmaja	DAT	FALSE
	ta		FALSE
ta	ta	INTJ	FALSE
	tă		FALSE
tăjti	tăisət	V;PST;ARGNO3;ARGNOP	FALSE
tăjti	tăj	V;ARGNO3;ARGNOS	FALSE
tăjti	tăje	V;IMP;ARGNOS;ARGACS;ARGNO3;ARGNOS	FALSE
taj	tajəm	V.PTCP;PST	FALSE
tăj	tăjəm	V.PTCP;PST	FALSE
taj	tajəs	V;PST;ARGNO3;ARGNOS	FALSE
tăjti	tăjəs	V;PST;ARGNO3;ARGNOS	FALSE
taj	tajəλ	V;ARGNO3;ARGNOS	FALSE
taj	tajəλ	V;PRS;ARGNO3;ARGNOS	FALSE
tăjti	tăjəλ	V;PRS;ARGNO3;ARGNOS	FALSE
tăjti	tăjijλəŋən	V;PRS;DU;ARGNO3;ARGNOS	FALSE
tăj	tăjman	V.CVB	FALSE
taj	tajmaλ	V;PST;INFER;ARGNO3;ARGNOS	FALSE
tăjti	tăjs	V;PST;ARGNO3;ARGNOS	FALSE
	tǎjs		FALSE
	tăjsa		FALSE
tăjti	tăjsaŋən	V;PST;ARGNO3;ARGNOD	FALSE
tăjti	tăjsat	V;PST;PASS;ARGNO3;ARGNOP	FALSE
tăjti	tăjsaλən	V;PST;ARGNO2;ARGNOS;ARGAC{D/P}	FALSE
taj	tajseλ	V;PST;ARGNO3;ARGNOP	FALSE
tăj	tăjsəm	PST;V.PTCP;PST	FALSE
tăjti	tăjsəm	V;PST;ARGNO1;ARGNOS	FALSE
tăjti	tăjsən	V;PST;ARGNO2;ARGNOS	FALSE
tăjti	tăjsən	V;PST;ARGNO3;ARGNOD	FALSE
taj	tajsəŋən	V;PST;ARGNO3;ARGNOD	FALSE
tăjti	tăjsəŋən	V;PST;ARGNO3;ARGNOD	FALSE
taj	tajsət	V;PST;ARGNO3;ARGNOP	FALSE
tăjti	tăjsət	V;PST;ARGNO3;ARGNOP	FALSE
tăjti	tăjsəti	V;PST;ARGNO2;ARGNOP	FALSE
tăjti	tăjsəw	V;PST;ARGNO1;ARGNOP	FALSE
tăjti	tăjsəλəw	V;PST;ARGNO1;ARGNOP;ARGAC{D/P}	FALSE
tăjti	tăjsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
taj	tajsɛm	V;PST;ARGNO1;ARGNOS	FALSE
tăjti	tăjst	V;PST;ARGNO3;ARGNOP	FALSE
	tăjtaŋ		FALSE
tăj	tăjtenən	V.PTCP;PRS;ARGNO2;ARGNOS;LOC	FALSE
	tăjtəŋ		FALSE
taj	tajti	V.PTCP;PRS	FALSE
tăj	tăjti	V.PTCP;PRS	FALSE
tăjti	tăjλ	V;ARGNO3;ARGNOP	FALSE
tăjti	tăjλ	V;PRS;ARGNO3;ARGNOS	FALSE
tăjti	tăjλa	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
tăjti	tăjλajəm	V;PRS;PASS;ARGNO1;ARGNOS	FALSE
	tăjλajət		FALSE
tăjti	tăjλaŋən	V;PRS;ARGNO3;ARGNOD	FALSE
taj	tajλaλe	V;PRS;ARGNO3;ARGNOS;ARGAC	FALSE
tăjti	tăjλemən	V;PRS;ARGNO1;ARGNOD	FALSE
tăjti	tăjλen	V;PRS;ARGNO2;ARGNOS;ARGACS	FALSE
taj	tajλew	V;PRS;ARGNO1;ARGNOP	FALSE
tăjti	tăjλew	V;PRS;ARGNO1;ARGNOP;ARGACS	FALSE
tăjti	tăjλeλ	V;PRS;ARGNO3;ARGNOP;ARGACS	FALSE
tăjti	tăjλeλ	V;PRS;ARGNO3;ARGNOS	FALSE
taj	tajλəm	V;PRS;ARGNO1;ARGNOS	FALSE
tăj	tăjλəm	PRS;V.PTCP;PST	FALSE
tăjti	tăjλəm	V;PRS;ARGNO1;ARGNOS	FALSE
taj	tajλəmən	V;PRS;ARGNO1;ARGNOD	FALSE
tăjti	tăjλəmən	V;PRS;ARGNO1;ARGNOD	FALSE
tăjti	tăjλəmn	V;ARGNO1;ARGNOD;ARGNO3;ARGNOP	FALSE
taj	tajλən	V;PRS;ARGNO2;ARGNOS	FALSE
tăjti	tăjλən	V;PRS;ARGNO2;ARGNOS	FALSE
taj	tajλəŋən	V;PRS;ARGNO3;ARGNOD	FALSE
tăjti	tăjλəŋən	V;PRS;ARGNO3;ARGNOD	FALSE
taj	tajλət	V;PRS;ARGNO3;ARGNOP	FALSE
tăjti	tăjλət	V;PRS;ARGNO3;ARGNOP	FALSE
tăjti	tăjλəw	V;ARGNO1;ARGNOP;ARGNO3;ARGNOP	FALSE
tăjti	tăjλəw	V;PRS;ARGNO1;ARGNOP	FALSE
tăjti	tăjλəλaλ	V;PRS;ARGNO3;ARGNOP;ARGAC{D/P}	FALSE
taj	tajλəλe	V;PRS;ARGNO3;ARGNOS	FALSE
tăjti	tăjλəλλe	V;PRS;ARGNO3;ARGNOS;ARGAC	FALSE
tăjti	tăjλɛm	V;PRS;ARGNO3;ARGNOS	FALSE
tăjti	tăjλɛmən	V;PRS;ARGNO1;ARGNOD;ARGACS	FALSE
taj	tajλŋən	V;PRS;ARGNO3;ARGNOD	FALSE
tak	tak	N;NOM;SG	FALSE
tak	taka	ADJ	FALSE
taka	taka	ADV	FALSE
tăka	tăka	ADJ	FALSE
tăka	tăka	ADV	FALSE
tăka	tăkašək	ADJ;COMP	FALSE
taksər	taksəra	ADJ;DAT	FALSE
tăkśum	tăkśumsət	V;PST;ARGNO3;ARGNOP	FALSE
takλa	takλa	ADP	FALSE
tăkλi+dial.var.	tăkλa	ADP	FALSE
takλi	takλi	ADP	FALSE
tam	tam	PRO;NOM;SG	FALSE
tăm	tăm		FALSE
tăm	tăm	ADJ	FALSE
tăm	tăm	PRO;NOM;SG	FALSE
	tǎm		FALSE
tam pɛlək	tam pɛlək	N;NOM;SG	FALSE
	tămen		FALSE
tăm	tămen	PRO;ARGNO2;ARGNOS;NOM;SG	FALSE
tăməś	tăməs	ADJ	FALSE
tăməś	tăməś	ADJ	FALSE
tăməś	tăməś	PRO;NOM;SG	FALSE
tămi	tămi	PRO;NOM;SG	FALSE
tʉməś+sp.var.	tamiś	PRO;NOM;SG	FALSE
tămi	tămiti	V.PTCP;PRS	FALSE
tămiti	tămiti		FALSE
tămiti	tămiti	ADV	FALSE
tăm	tămmaλ	V;PST;INFER;ARGNO3;ARGNOS	FALSE
λămpa+dial.var.	tămpa	ADP	FALSE
tăm	tămpi	PRO;ADJ;NOM;SG	FALSE
tămpi	tămpija	ADP;DAT	FALSE
tampijən	tampijən	ADP	FALSE
tămχătəλ	tămχătəλ	ADV	FALSE
tamχatλ	tamχatλ	ADV	FALSE
tămχătλ	tămχătλ	ADV	FALSE
tănəλ	tănəλman	V.CVB	FALSE
	tantra		FALSE
	tantrajen		FALSE
	tantrajn		FALSE
tańλa	tańλa	N;NOM;SG	FALSE
tănλ	tănλteλ	V;PRS;INFER;ARGNO3;ARGNOP	FALSE
tănλ	tănλλajət	V;PRS;DAT;ARGNO3;ARGNOP	FALSE
tănλ	tănλλəλe	V;PRS;ARGNO3;ARGNOS;ARGAC	FALSE
	tanχa		FALSE
tăŋərtti	tăŋərtəm	V;ARGNO3;ARGNOS	FALSE
taŋkər	taŋkər	N;NOM;SG	FALSE
păśr	tăŋrɛməsi-păśrɛməsi	V;PST;PASS;V;PST;PASS;ARGNO3;ARGNOS	FALSE
tăŋr	tăŋrɛməsλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
taŋti	taŋsa	V;PST;PASS;ARGNO3;ARGNOS	FALSE
taŋχa	taŋχa	ADV	FALSE
taŋχa	taŋχa	PART	FALSE
tăŋχa	tăŋχa	ADV	FALSE
tăŋχa	tăŋχa	PART	FALSE
λaŋχa+dial.var.	taŋχat	V;PRS;ARGNO3;ARGNOS	FALSE
tapri pʉlχi	tapri pʉlχi	ADJ	FALSE
tarəm	tarəm	ADJ	FALSE
tărəm	tărəm	ADJ	FALSE
tarəm	tarəmən	N;LOC;SG	FALSE
tărəmti	tărəmλət	V;PRS;ARGNO3;ARGNOP	FALSE
tărəptəti	tărəptəsəm	V;PST;ARGNO1;ARGNOS	FALSE
tărəptəti	tărəptəsλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
tarəptə	tarəptəλλe	V;PRS;ARGNO3;ARGNOS	FALSE
tari	tarijλət	V;PRS;ARGNO3;ARGNOP	FALSE
tarlina	tarlina	N;NOM;SG	FALSE
tarm	tarma	ADJ;DAT	FALSE
tarma	tarma	ADJ	FALSE
tarma	tarmat	ADJ;ARGNO3;ARGNOP	FALSE
	tărmatsət		FALSE
tărm	tărməm	V.PTCP;PST	FALSE
tărm	tărməs	V;PST;ARGNO3;ARGNOS	FALSE
tărm	tărməλ	V;PRS;ARGNO3;ARGNOS	FALSE
tarn	tarna	N;DAT;SG	FALSE
	tarnəŋ		FALSE
taś	taś	N;NOM;SG	FALSE
taś	taśa	N;DAT;SG	FALSE
taś	taśen	N;PSS2S;NOM;SG	FALSE
tăś	tăśen	N;PSS2S;NOM;SG	FALSE
taś	taśew	N;PSS1P;NOM;SG	FALSE
taś	taśeλ	N;PSS3P;NOM;SG	FALSE
taś	taśən	N;LOC;SG	FALSE
tăś	tăśən	N;LOC;SG	FALSE
taś	taśəŋ	ADJ	FALSE
taś	taśəŋa	ADJ;DAT	FALSE
tăśəŋšək	tăśəŋšək	ADJ	FALSE
taś	taśətən	N;PL;LOC	FALSE
taś	taśəλ	N;PSS3S;NOM;SG	FALSE
tăś	tăśəλ	N;PSS3S;NOM;SG	FALSE
taśmanow	taśmanowen	N;PSS2S;NOM;SG	FALSE
taśtə	taśtəλ	V;PRS;ARGNO3;ARGNOS	FALSE
taś	taśλ	N;PSS3S;NOM;SG	FALSE
taś	taśλan	N;PL;PSS3D;NOM	FALSE
taś	taśλaλ	N;PL;PSS3S;NOM	FALSE
taś	taśλʉw	N;PL;PSS1P;NOM	FALSE
taλ+dial.var.	tat	N;NOM;SG	FALSE
tata	tata	ADJ	FALSE
tata	tata	ADV	FALSE
tăta	tăta	ADJ	FALSE
tăta	tăta	ADV	FALSE
λăλ+dial.var.	tătt	V;PRS;ARGNO3;ARGNOS	FALSE
λăwərt+dial.var.	tăwərt	ADJ	FALSE
tawri	tawret	N;PL;NOM	FALSE
taλ	taλ	ADJ	FALSE
taλ	taλ	N;NOM;SG	FALSE
tăλ	tăλ	N;NOM;SG	FALSE
tăλ	tăλ	V;ARGNO3;ARGNOS	FALSE
taλˊλˊə	taλˊλˊəs	V;PST;ARGNO3;ARGNOS	FALSE
taλ	taλa	N;DAT;SG	FALSE
tăλ	tăλa	N;DAT;SG	FALSE
tăλ	tăλa	V;IMP;ARGNOS;ARGNO3;ARGNOS	FALSE
tăλan	tăλan	ADJ	FALSE
taλaŋ	taλaŋ	ADJ	FALSE
tăλaŋ	tăλaŋ	ADJ	FALSE
taλaŋ tɛλən	taλaŋ tɛλən	ADV	FALSE
taλaŋ	taλaŋa	ADJ;DAT	FALSE
tăλaŋ	tăλaŋa	ADJ	FALSE
tăλaŋ	tăλaŋa	ADJ;DAT	FALSE
taλti	taλe	V;IMP;ARGNOS;ARGACS;ARGNO3;ARGNOS	FALSE
taλ	taλəm	V.PTCP;PST	FALSE
tăλ	tăλəm	V.PTCP;PST	FALSE
	taλən		FALSE
taλ	taλən	N;LOC;SG	FALSE
tăλ	tăλən	N;LOC;SG	FALSE
tăλəntak	tăλəntak	ADV	FALSE
taλti	taλəs	V;PST;ARGNO3;ARGNOS	FALSE
tăλ	tăλəs	V;PST;ARGNO3;ARGNOS	FALSE
taλti	taλəsajəm	V;PST;PASS;ARGNO1;ARGNOS	FALSE
taλti	taλəsəλλən	V;PST;ARGNO{2/3};ARGNOD;ARGAC{D/P}	FALSE
tăλ	tăλəsijəλman	V.CVB	FALSE
taλ	taλəstɛm	V.PTCP;PRS;ARGNO1;ARGNOS	FALSE
taλ	taλəsti	V.PTCP;PRS	FALSE
taλ	taλətən	N;PL;LOC	FALSE
taλ	taλman	V.CVB	FALSE
taλti	taλmaλ	V;PST;INFER;ARGNO3;ARGNOS	FALSE
tăλ	tăλn	N;LOC;SG	FALSE
taλti	taλsa	V;PST;PASS;ARGNO3;ARGNOS	FALSE
	taλsəλe		FALSE
	taλsəλλe		FALSE
taλti	taλsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
tăλ	tăλsijəw	V;PST;PASS;ARGNO1;ARGNOP	FALSE
taλta	taλta	ADV	FALSE
tăλta	tăλta	ADV	FALSE
tăλta	tăλta	PRO;NOM;SG	FALSE
	taλtaet		FALSE
taλ	taλtɛmən	V.PTCP;PRS;ARGNO1;ARGNOS;LOC	FALSE
taλ	taλti	V.PTCP;PRS	FALSE
taλti	taλti	ADJ	FALSE
taλti	taλλˊəsəm	V;PST;ARGNO1;ARGNOS	FALSE
taλλˊə	taλλˊəsλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
taλλˊə	taλλˊəλλe	V;PRS;ARGNO3;ARGNOS;ARGAC	FALSE
tăλ	tăλλa	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
tăχ	tăχ	N;NOM;SG	FALSE
taχa	taχa	N;NOM;SG	FALSE
tăχa	tăχa	INTJ	FALSE
tăχti	tăχa	V;IMP;ARGNOS;ARGNO3;ARGNOS	FALSE
taχi	taχen	N;PSS2S;NOM;SG	FALSE
tăχe	tăχen	N;LOC;SG	FALSE
tăχe	tăχena	N;PSS2S;DAT;SG	FALSE
taχi	taχet	N;PL;NOM	FALSE
	tăχet		FALSE
tăχe	tăχetən	N;PL;LOC	FALSE
tăχe	tăχew	N;PSS1P;NOM;SG	FALSE
	taχewa		FALSE
tăχe	tăχewa	N;PSS1P;DAT;SG	FALSE
taχi	taχeλ	N;PSS3S;NOM;SG	FALSE
tăχe	tăχeλ	N;PSS3S;NOM;SG	FALSE
tăχe	tăχeλa	N;PSS3S;DAT;SG	FALSE
taχi	taχeλən	N;PSS3S;LOC;SG	FALSE
tăχəməti	tăχəməsλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
	tăχəmət		FALSE
	tăχəməti		FALSE
	tăχəməλət		FALSE
tăχərλəti	tăχərλəmaλ	V;PST;INFER;ARGNO3;ARGNOS	FALSE
tăχərλəti	tăχərλəs	V;PST;ARGNO3;ARGNOS	FALSE
taχ	taχəs	V;PST;ARGNO3;ARGNOS	FALSE
tăχti	tăχəs	V;PST;ARGNO3;ARGNOS	FALSE
tăχɛ	tăχɛm	N;PSS1S;NOM;SG	FALSE
	tăχɛmən		FALSE
tăχti	tăχɛməs	V;PST;ARGNO3;ARGNOS	FALSE
tăχɛ	tăχɛλ	N;PSS3S;NOM;SG	FALSE
taχi	taχi	N;NOM;SG	FALSE
tăχi	tăχi	N;NOM;SG	FALSE
taχi	taχija	N;DAT;SG	FALSE
tăχi	tăχija	N;DAT;SG	FALSE
tăχ	tăχije	N;NOM;SG	FALSE
taχi	taχijən	N;LOC;SG	FALSE
tăχi	tăχijən	N;LOC;SG	FALSE
	tǎχijən		FALSE
tăχi	tăχijn	N;LOC;SG	FALSE
tăχi	tăχin	N;LOC;SG	FALSE
tăχiλ	tăχiλ	PRO;NOM;SG	FALSE
taχi	taχiλaλ	N;PL;PSS3S;NOM;SG	FALSE
tăχi	tăχiλaλ	N;PL;PSS3S;NOM	FALSE
tăχi	tăχiλaλən	N;PL;PSS3S;LOC	FALSE
tăχrəmtti	tăχrəmtəs	V;PST;ARGNO3;ARGNOS	FALSE
tăχti	tăχsəλən	V;PST;ARGNO{2/3};ARGNOD;ARGACS	FALSE
tăχti	tăχsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
	tăχtem		FALSE
tăχte	tăχteλ	N;PSS3S;NOM;SG	FALSE
taχ	taχti	V.PTCP;PRS	FALSE
tăχ	tăχti	V.PTCP;PRS	FALSE
tăχti	tăχti	N;NOM;SG	FALSE
tăχt	tăχtije	N;NOM;SG	FALSE
tăχti	tăχtijən	N;LOC;SG	FALSE
taχti	taχtiλan	N;PL;PSS2S;NOM	FALSE
tăχti	tăχλeλ	V;PRS;ARGNO3;ARGNOP;ARGACS	FALSE
tăχti	tăχλəmən	V;ARGNO1;ARGNOD;ARGNO3;ARGNOP	FALSE
tăχti	tăχλəλam	V;PRS;ARGNO1;ARGNOS;ARGAC{D/P}	FALSE
	teiλt		FALSE
tek	tek	N;NOM;SG	FALSE
tek	tekəŋ	ADJ	FALSE
tes	tesa	ADJ	FALSE
	tewənλəsi		FALSE
tewtəm	tewtəm	N;NOM;SG	FALSE
te	teλi	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
tɛkəptə	tɛkəptəλ	V;PRS;ARGNO3;ARGNOS	FALSE
	tɛknəptəsλe		FALSE
tɛmətti	tɛmətsa	V;PST;PASS;ARGNO3;ARGNOS	FALSE
tɛm	tɛmλajət	V;PRS;PASS;ARGNO3;ARGNOP	FALSE
tɛpəl	tɛpələλ	N;PSS3S;NOM;SG	FALSE
tɛpəllɛ	tɛpəllɛ	N;NOM;SG	FALSE
tɛrmat	tɛrmat	ADJ	FALSE
	tɛrmaλəman		FALSE
tɛrmaλəti	tɛrmaλəλ	V;PRS;ARGNO3;ARGNOS	FALSE
tɛrmaλ	tɛrmaλλəm	V;PRS;ARGNO1;ARGNOS	FALSE
λɛ+dial.var.	tɛwəmət	V.PTCP;PST;PL	FALSE
tɛλ	tɛλ	ADJ	FALSE
tɛλ	tɛλ	N;NOM;SG	FALSE
tɛλ	tɛλən	ADP;LOC	FALSE
tɛλən	tɛλən	ADP	FALSE
tɛλən	tɛλən	ADV	FALSE
tɛλəŋ	tɛλəŋ	ADJ	FALSE
tɛλ	tɛλəλ	N;PSS3S;NOM;SG	FALSE
tɛλijewa	tɛλijewa	ADJ	FALSE
	ti		FALSE
tij	tij	ADJ	FALSE
tij	tij	N;NOM;SG	FALSE
tij	tija	N;DAT;SG	FALSE
tijeŋ	tijeŋa	N;DAT;SG	FALSE
tij	tijən	N;LOC;SG	FALSE
tij	tijəŋ	ADJ	FALSE
tij	tijəp	ADJ	FALSE
tij	tijət	N;PL;NOM	FALSE
tij	tijəλ	N;PSS3S;NOM;SG	FALSE
tilš	tilšen	N;DAT;SG	FALSE
timafejevna	timafejevna	N;NOM;SG	FALSE
tin	tin	N;NOM;SG	FALSE
tin	tinen	N;PSS2S;NOM;SG	FALSE
tin	tinəŋ	ADJ	FALSE
tinəŋa	tinəŋa	ADV	FALSE
tinəs	tinəsti	V.PTCP;PRS	FALSE
tiniti	tinijsəλλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
tiniti	tinisət	V;PST;ARGNO3;ARGNOP	FALSE
tini	tiniti	V.PTCP;PRS	FALSE
tiniti	tiniλəλe	V;PRS;ARGNO3;ARGNOS;ARGAC	FALSE
	tinśaŋa		FALSE
	tinśaŋen		FALSE
	tinśaŋən		FALSE
	tińśaŋən		FALSE
tińśaŋ	tińśaŋən	N;LOC;SG	FALSE
tińśaŋ	tińśaŋəλ	N;PSS3S;NOM;SG	FALSE
tinλi	tinλi	ADJ	FALSE
tińχə	tińχəti	V.PTCP;PRS	FALSE
tišɛmə	tišɛməs	V;PST;ARGNO3;ARGNOS	FALSE
tištə	tištəman	V.CVB	FALSE
tištəti	tištəs	V;PST;ARGNO3;ARGNOS	FALSE
tištəti	tištəλ	V;PRS;ARGNO3;ARGNOS	FALSE
λiλ+dial.var.	titəŋa	ADJ;DAT	FALSE
tiw	tiw	ADV	FALSE
tiw	tiw	PRO;NOM;SG	FALSE
λiweλa+dial.var.	tiweta	PRO;NOM;SG	FALSE
tiweλt	tiweλ	ADJ	FALSE
tiweλt	tiweλt	ADJ	FALSE
tiweλt	tiweλt	ADV	FALSE
tiweλt tuχeλt	tiweλt tuχeλt	ADV	FALSE
tiweλt-tuχeλt	tiweλt-tuχeλt	ADV	FALSE
tiw	tiwəm	V.PTCP;PST	FALSE
tiwti	tiwəs	V;PST;ARGNO3;ARGNOS	FALSE
tiwət	tiwət	N;NOM;SG	FALSE
tiwti	tiwəλ	V;PRS;ARGNO3;ARGNOS	FALSE
tiwəλt toχəλt	tiwəλt toχəλt	ADV	FALSE
tiwi	tiwi	V;ARGNO3;ARGNOS	FALSE
tiwti	tiws	V;PST;ARGNO3;ARGNOS	FALSE
tiw	tiwti	V.PTCP;PRS	FALSE
tiw	tiwtijən	V.PTCP;PRS;LOC	FALSE
tiwti	tiwλ	V;PRS;ARGNO3;ARGNOS	FALSE
tiλeś	tiλeś	N;NOM;SG	FALSE
tiλeś	tiλeśən	N;LOC;SG	FALSE
tiλəś	tiλəś	N;NOM;SG	FALSE
tiλəś	tiλəśən	N;LOC;SG	FALSE
tiλś	tiλśa	N;DAT;SG	FALSE
tiλś	tiλśəλ	N;PRS;NOM;SG	FALSE
tiλəś	tiλśijen	N;PSS2S;NOM;SG	FALSE
tiχəλ	tiχəλ	N;NOM;SG	FALSE
tiχəλ	tiχəλa	N;DAT;SG	FALSE
tiχəλ	tiχλət	N;PL;NOM	FALSE
tiχəλ	tiχλəλ	N;PSS3S;NOM;SG	FALSE
to estˊ	to estˊ	CONJ	FALSE
tolan	tolan	N;NOM;SG	FALSE
tolan	tolanŋəλaλən	N;DU;PSS3S;LOC;SG	FALSE
tolmaś	tolmaśəs	V;PST;ARGNO3;ARGNOS	FALSE
tos	tos	N;NOM;SG	FALSE
toše	toše	ADV	FALSE
tosi	tosijλ	V;PRS;ARGNO3;ARGNOS	FALSE
towi	towi	N;NOM;SG	FALSE
towi	towija	N;DAT;SG	FALSE
towi	towije	N;NOM;SG	FALSE
towi	towijən	N;LOC;SG	FALSE
towi	towijn	N;LOC;SG	FALSE
	toχ		FALSE
toχeλt	toχeλt	ADJ	FALSE
toχərti	toχərλa	V;PRS;PASS;ARGNO3;ARGNOS	FALSE
toχti	toχəs	V;PST;ARGNO3;ARGNOS	FALSE
toχn	toχnɛməs	V;PST;ARGNO3;ARGNOS	FALSE
toχtəŋ	toχtəŋ	N;NOM;SG	FALSE
tɵjəmti	tɵjəmsən	V;PST;ARGNO2;ARGNOS	FALSE
tɵjm	tɵjməs	V;PST;ARGNO3;ARGNOS	FALSE
tɵńaλ	tɵńaλ	ADV	FALSE
tɵnλ	tɵnλəp	ADJ	FALSE
	tɵp		FALSE
tɵp	tɵp	ADV	FALSE
tɵp	tɵp	PART	FALSE
tɵp mʉrt	tɵp mʉrt	ADV	FALSE
tɵp	tɵp-tɵp	PART;PART	FALSE
tɵpa	tɵpa	N;NOM;SG	FALSE
tɵrəm	tɵrəm	N;NOM;SG	FALSE
tɵrəm ăśi	tɵrəm ăśew	N;PSS1P;NOM;SG	FALSE
tɵrəm pʉχ	tɵrəm pʉχa	N;DAT;SG	FALSE
tɵrəm λor	tɵrəm λor	N;NOM;SG	FALSE
tɵrəm λor	tɵrəm λorən	N;LOC;SG	FALSE
	tɵrəma		FALSE
tɵrəm	tɵrəma	N;DAT;SG	FALSE
tɵrəm	tɵrəmən	N;LOC;SG	FALSE
tɵrəm	tɵrəmije	N;NOM;SG	FALSE
tɵrəm	tɵrəmn	N;LOC;SG	FALSE
tɵrəm	tɵrma	N;DAT;SG	FALSE
tɵrm	tɵrmen	N;PSS2S;NOM;SG	FALSE
tɵrm	tɵrmeλ	N;PSS3P;NOM;SG	FALSE
tɵrm	tɵrməλ	N;PSS3S;NOM;SG	FALSE
tɵrum λor	tɵrum λor	N;NOM;SG	FALSE
tɵs	tɵs	ADJ	FALSE
tɵti	tɵs	V;PST;ARGNO3;ARGNOS	FALSE
tɵs	tɵsa	ADJ	FALSE
tɵs	tɵsa	ADV;DAT	FALSE
tɵti	tɵsen	V;PST;ARGNO2;ARGNOS;ARGACS	FALSE
tɵti	tɵseλ	V;PST;ARGNO3;ARGNOP;ARGACS	FALSE
tɵti	tɵsəm	V;PST;ARGNO1;ARGNOS	FALSE
tɵti	tɵsət	V;PST;ARGNO3;ARGNOP	FALSE
tɵsa+dial.var.	tɵsi	ADV	FALSE
tɵti	tɵsi	V;PST;PASS;ARGNO3;ARGNOS	FALSE
tɵ	tɵsijəm		FALSE
tɵti	tɵsijət	V;PST;PASS;ARGNO3;ARGNOP	FALSE
tɵti	tɵsijəw	V;PST;PASS;ARGNO1;ARGNOP	FALSE
tɵti	tɵsijŋən	V;PST;PASS;ARGNO3;ARGNOD	FALSE
tɵti	tɵsmən	V;PST;ARGNO1;ARGNOD	FALSE
tɵti	tɵsti	V;PST;ARGNO2;ARGNOP	FALSE
tɵti	tɵsλaλ	V;PST;PL;PSS3P;ARGNO3;ARGNOS	FALSE
tɵti	tɵsλe	V;PST;ARGNO3;ARGNOS	FALSE
tɵti	tɵsλe	V;PST;ARGNO3;ARGNOS;ARGAC	FALSE
tɵti	tɵsλe	V;PST;PL;PSS3S;ARGNO3;ARGNOS	FALSE
tɵ	tɵsλəŋən		FALSE
tɵt	tɵt		FALSE
tɵtˊλˊa	tɵtˊλˊati	V.PTCP;PRS	FALSE
tɵtˊλˊə	tɵtˊλˊəsλəmn	V;PST;ARGNO1;ARGNOD;ARGAC{D/P}	FALSE
tɵtˊλˊə	tɵtˊλˊəsλən	V;PST;ARGNO{2/3};ARGNOD;ARGACS	FALSE
tɵtˊλˊə	tɵtˊλˊəti	V.PTCP;PRS	FALSE
tɵtˊλˊə	tɵtˊλˊəλλe	V;PRS;ARGNO3;ARGNOS;ARGAC	FALSE
tɵtˊλˊə	tɵtˊλˊəλλən	V;PRS;ARGNO2;ARGNOS;ARGAC{D/P}	FALSE
	tɵtˊλaλən		FALSE
tɵtˊλəm	tɵtˊλəm	ADJ	FALSE
tɵtˊλˊə	tɵtˊλəsi	V;PST;PASS;ARGNO3;ARGNOS	FALSE
tɵtˊλə	tɵtˊλəsŋən	V;PST;ARGNO3;ARGNOD	FALSE
tɵ	tɵtan	V.PTCP;PRS;ARGNO3;ARGNOD	FALSE
tɵti	tɵtaλ	V;PRS;INFER;ARGNO3;ARGNOS	FALSE
tɵti	tɵtɛm	V;PRS;ARGNO1;ARGNOS	FALSE
tɵti	tɵti	V.PTCP;PRS	TRUE
tɵ	tɵti	V.PTCP;PRS	FALSE
tɵ	tɵtija	V.PTCP;PRS;DAT	FALSE
tɵti	tɵtmaλ	V;PST;INFER;ARGNO3;ARGNOS	FALSE
tɵtλˊ	tɵtλˊǝλət	V;PRS;ARGNO3;ARGNOP	FALSE
tɵtλˊ	tɵtλˊəm	V.PTCP;PST	FALSE
tɵti	tɵtλˊəsəm	V;PST;ARGNO1;ARGNOS	FALSE
tɵti	tɵtλˊəsəw	V;PST;ARGNO1;ARGNOP	FALSE
	tɵtλˊəsijəm		FALSE
tɵti	tɵtλˊəsijəw	V;PST;PASS;ARGNO1;ARGNOP	FALSE
